USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           202     2       0      0 0                   0 I [diag_cntl_wq]
root           203     2       0      0 0                   0 I [diag_dci_wq]
root           204     2       0      0 0                   0 I [MODEM_CNTL]
root           205     2       0      0 0                   0 I [MODEM_DATA]
root           206     2       0      0 0                   0 I [MODEM_CMD]
root           207     2       0      0 0                   0 I [MODEM_DCI]
root           208     2       0      0 0                   0 I [MODEM_DCI_CMD]
root           209     2       0      0 0                   0 I [LPASS_CNTL]
root           210     2       0      0 0                   0 I [LPASS_DATA]
root           211     2       0      0 0                   0 I [LPASS_CMD]
root           212     2       0      0 0                   0 I [LPASS_DCI]
root           213     2       0      0 0                   0 I [LPASS_DCI_CMD]
root           214     2       0      0 0                   0 I [WCNSS_CNTL]
root           215     2       0      0 0                   0 I [WCNSS_DATA]
root           216     2       0      0 0                   0 I [WCNSS_CMD]
root           217     2       0      0 0                   0 I [WCNSS_DCI]
root           218     2       0      0 0                   0 I [WCNSS_DCI_CMD]
root           219     2       0      0 0                   0 I [SENSORS_CNTL]
root           220     2       0      0 0                   0 I [SENSORS_DATA]
root           221     2       0      0 0                   0 I [SENSORS_CMD]
root           222     2       0      0 0                   0 I [SENSORS_DCI]
root           223     2       0      0 0                   0 I [SENSORS_DCI_CMD]
root           224     2       0      0 0                   0 I [DIAG_CTRL]
root           225     2       0      0 0                   0 I [DIAG_DATA]
root           226     2       0      0 0                   0 I [DIAG_CMD]
root           227     2       0      0 0                   0 I [DIAG_DCI_DATA]
root           228     2       0      0 0                   0 I [DIAG_DCI_CMD]
root           229     2       0      0 0                   0 I [CDSP_CNTL]
root           230     2       0      0 0                   0 I [CDSP_DATA]
root           231     2       0      0 0                   0 I [CDSP_CMD]
root           232     2       0      0 0                   0 I [CDSP_DCI]
root           233     2       0      0 0                   0 I [CDSP_DCI_CMD]
root           234     2       0      0 0                   0 I [NPU_CNTL]
root           235     2       0      0 0                   0 I [NPU_DATA]
root           236     2       0      0 0                   0 I [NPU_CMD]
root           237     2       0      0 0                   0 I [NPU_DCI]
root           238     2       0      0 0                   0 I [NPU_DCI_CMD]
root           239     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           240     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           242     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           243     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           244     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           245     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           246     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           247     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           248     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           249     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           250     2       0      0 0                   0 I [DIAG_RPMSG_APPS]
root           251     2       0      0 0                   0 I [DIAG_RPMSG_APPS]
root           252     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           253     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           254     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           255     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           256     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           257     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           258     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           259     2       0      0 0                   0 I [DIAG_RPMSG_DIAG]
root           261     2       0      0 0                   0 S [kworker/u16:4+MODEM_DCI_CMD]
root           263     2       0      0 0                   0 I [kgsl-workqueue]
root           266     2       0      0 0                   0 I [kgsl-mementry]
root           267     2       0      0 0                   0 S [kgsl_worker_thr]
root           269     2       0      0 0                   0 S [qseecom-unreg-l]
root           270     2       0      0 0                   0 S [qseecom-unload-]
root           271     2       0      0 0                   0 I [silfp_wq]
root           272     2       0      0 0                   0 S [irq/79-arm-smmu]
root           273     2       0      0 0                   0 S [irq/80-arm-smmu]
root           274     2       0      0 0                   0 S [irq/81-arm-smmu]
root           275     2       0      0 0                   0 I [qcrypto_seq_res]
root           276     2       0      0 0                   0 S [scsi_eh_0]
root           277     2       0      0 0                   0 I [scsi_tmf_0]
root           278     2       0      0 0                   0 I [ufs_pm_qos_0]
root           279     2       0      0 0                   0 I [ufs_recovery_wq]
root           280     2       0      0 0                   0 I [ufs_clk_gating_]
root           281     2       0      0 0                   0 I [ufs_clkscaling_]
root           283     2       0      0 0                   0 S [spi0]
root           284     2       0      0 0                   0 S [spi1]
root           285     2       0      0 0                   0 I [bond0]
root           286     2       0      0 0                   0 S [irq/70-arm-smmu]
root           290     2       0      0 0                   0 I [k_ipa_usb]
root           291     2       0      0 0                   0 S [irq/167-qcom,te]
root           292     2       0      0 0                   0 S [irq/187-qcom,te]
root           293     2       0      0 0                   0 S [irq/176-bcl-lvl]
root           294     2       0      0 0                   0 S [irq/177-bcl-lvl]
root           295     2       0      0 0                   0 S [irq/178-bcl-lvl]
root           296     2       0      0 0                   0 S [irq/198-limits_]
root           297     2       0      0 0                   0 S [irq/198-limits_]
root           300     2       0      0 0                   0 I [kworker/2:1H-kblockd]
root           302     2       0      0 0                   0 I [kworker/4:1H-kblockd]
root           303     2       0      0 0                   0 I [kworker/5:1H-kblockd]
root           304     2       0      0 0                   0 I [kworker/6:1H-kblockd]
root           305     2       0      0 0                   0 I [kworker/7:1H-kblockd]
root           306     2       0      0 0                   0 I [dm_bufio_cache]
root           307     2       0      0 0                   0 S [kworker/u16:9+LPASS_CMD]
root           309     2       0      0 0                   0 I [memlat_wq]
root           310     2       0      0 0                   0 S [irq/26-4784000.]
root           311     2       0      0 0                   0 S [irq/82-arm-smmu]
root           312     2       0      0 0                   0 S [irq/25-mmc0]
root           313     2       0      0 0                   0 S [irq/53-apps-tgu]
root           314     2       0      0 0                   0 S [irq/54-apps-tgu]
root           315     2       0      0 0                   0 S [irq/55-apps-tgu]
root           316     2       0      0 0                   0 S [irq/56-apps-tgu]
root           317     2       0      0 0                   0 S [irq/83-arm-smmu]
root           318     2       0      0 0                   0 I [uaudio_svc]
root           319     2       0      0 0                   0 S [irq/84-arm-smmu]
root           320     2       0      0 0                   0 S [irq/85-arm-smmu]
root           322     2       0      0 0                   0 S [irq/86-arm-smmu]
root           323     2       0      0 0                   0 S [kworker/u16:12+MODEM_CMD]
root           325     2       0      0 0                   0 I [cam-cpas]
root           326     2       0      0 0                   0 I [qcom,cam_virtua]
root           327     2       0      0 0                   0 I [qcom,cam-cpas-c]
root           328     2       0      0 0                   0 I [qcom,cam-cpas-c]
root           330     2       0      0 0                   0 I [qcom,cam-cpas-c]
root           331     2       0      0 0                   0 I [qcom,cam-cpas-c]
root           333     2       0      0 0                   0 S [kworker/u16:15+CDSP_CMD]
root           336     2       0      0 0                   0 I [qcom,cam-ope-cd]
root           337     2       0      0 0                   0 I [qcom,cam-ope-cd]
root           338     2       0      0 0                   0 I [qcom,cam-ope-cd]
root           339     2       0      0 0                   0 I [qcom,cam-ope-cd]
root           340     2       0      0 0                   0 I [cam_cci_wq]
root           341     2       0      0 0                   0 I [cam_cci_wq]
root           342     2       0      0 0                   0 S [irq/220-4784000]
root           343     2       0      0 0                   0 I [dsi_dma_cmd_wor]
root           344     2       0      0 0                   0 S [irq/72-arm-smmu]
root           345     2       0      0 0                   0 S [irq/87-arm-smmu]
root           346     2       0      0 0                   0 S [crtc_commit:72]
root           347     2       0      0 0                   0 S [crtc_event:72]
root           348     2       0      0 0                   0 S [pp_event]
root           349     2       0      0 0                   0 I [msm_vidc_worker]
root           350     2       0      0 0                   0 I [pm_workerq_venu]
root           351     2       0      0 0                   0 I [vidc_core_workq]
root           352     2       0      0 0                   0 S [irq/88-arm-smmu]
root           353     2       0      0 0                   0 S [irq/89-arm-smmu]
root           354     2       0      0 0                   0 S [irq/90-arm-smmu]
root           355     2       0      0 0                   0 S [irq/91-arm-smmu]
root           356     2       0      0 0                   0 I [ipv6_addrconf]
root           358     2       0      0 0                   0 S [irq/60-arm-smmu]
root           359     2       0      0 0                   0 S [irq/61-arm-smmu]
root           360     2       0      0 0                   0 I [kgsl-events]
root           362     2       0      0 0                   0 I [kgsl_devfreq_wq]
root           367     2       0      0 0                   0 S [irq/224-chgr-er]
root           368     2       0      0 0                   0 S [irq/225-chg-sta]
root           370     2       0      0 0                   0 S [irq/232-otg-fai]
root           371     2       0      0 0                   0 S [irq/236-high-du]
root           372     2       0      0 0                   0 S [irq/237-input-c]
root           373     2       0      0 0                   0 S [irq/239-switche]
root           374     2       0      0 0                   0 S [irq/240-bat-tem]
root           375     2       0      0 0                   0 S [irq/242-bat-ov]
root           376     2       0      0 0                   0 S [irq/243-bat-low]
root           377     2       0      0 0                   0 S [irq/244-bat-the]
root           378     2       0      0 0                   0 S [irq/245-bat-ter]
root           379     2       0      0 0                   0 S [irq/248-usbin-c]
root           380     2       0      0 0                   0 S [irq/249-usbin-v]
root           381     2       0      0 0                   0 S [irq/250-usbin-u]
root           382     2       0      0 0                   0 S [irq/251-usbin-o]
root           383     2       0      0 0                   0 S [irq/252-usbin-p]
root           384     2       0      0 0                   0 S [irq/254-usbin-s]
root           385     2       0      0 0                   0 S [irq/255-usbin-i]
root           386     2       0      0 0                   0 S [irq/256-typec-o]
root           387     2       0      0 0                   0 S [irq/258-typec-c]
root           388     2       0      0 0                   0 S [irq/259-typec-v]
root           389     2       0      0 0                   0 S [irq/261-typec-a]
root           390     2       0      0 0                   0 S [irq/262-typec-l]
root           391     2       0      0 0                   0 S [irq/264-wdog-sn]
root           392     2       0      0 0                   0 S [irq/265-wdog-ba]
root           393     2       0      0 0                   0 S [irq/267-aicl-do]
root           394     2       0      0 0                   0 S [irq/268-smb-en]
root           395     2       0      0 0                   0 S [irq/270-temp-ch]
root           396     2       0      0 0                   0 S [irq/272-flash-s]
root           397     2       0      0 0                   0 S [irq/274-ilim2-s]
root           398     2       0      0 0                   0 S [irq/277-qg-vbat]
root           399     2       0      0 0                   0 S [irq/278-qg-vbat]
root           400     2       0      0 0                   0 S [irq/279-qg-fifo]
root           401     2       0      0 0                   0 S [irq/280-qg-good]
root           402     2       0      0 0                   0 S [irq/166-thr-int]
root           404     2       0      0 0                   0 S [irq/186-thr-int]
root           405     2       0      0 0                   0 S [irq/52-hs_phy_i]
root           407     2       0      0 0                   0 S [irq/50-pwr_even]
root           408     2       0      0 0                   0 S [irq/51-ss_phy_i]
root           409     2       0      0 0                   0 I [usb_bam_wq]
root           410     2       0      0 0                   0 S [core_ctl/0]
root           411     2       0      0 0                   0 S [core_ctl/4]
root           414     2       0      0 0                   0 I [rq_stats]
root           415     2       0      0 0                   0 S [msm_perf:events]
root           416     2       0      0 0                   0 S [cdsprm-wq]
root           417     2       0      0 0                   0 I [cdsprm-wq-delay]
root           419     2       0      0 0                   0 S [irq/92-arm-smmu]
root           420     2       0      0 0                   0 S [irq/93-arm-smmu]
root           421     2       0      0 0                   0 S [irq/94-arm-smmu]
root           422     2       0      0 0                   0 S [irq/95-arm-smmu]
root           423     2       0      0 0                   0 S [irq/96-arm-smmu]
root           424     2       0      0 0                   0 S [irq/97-arm-smmu]
root           425     2       0      0 0                   0 S [irq/98-arm-smmu]
root           426     2       0      0 0                   0 S [irq/99-arm-smmu]
root           427     2       0      0 0                   0 S [irq/100-arm-smm]
root           428     2       0      0 0                   0 S [irq/101-arm-smm]
root           429     2       0      0 0                   0 S [irq/102-arm-smm]
root           430     2       0      0 0                   0 S [irq/103-arm-smm]
root           432     2       0      0 0                   0 I [sb-1]
root           433     2       0      0 0                   0 S [ngd_rx_thread1]
root           434     2       0      0 0                   0 S [ngd_notify_sl1]
root           436     2       0      0 0                   0 S [irq/281-NVT-ts]
root           437     2       0      0 0                   0 I [nvt_fwu_wq]
root           439     2       0      0 0                   0 S [irq/182-qpnp_fl]
root           440     2       0      0 0                   0 S [irq/181-qpnp_fl]
root           441     2       0      0 0                   0 S [irq/180-qpnp_fl]
root           442     2       0      0 0                   0 S [irq/104-arm-smm]
root           443     2       0      0 0                   0 S [irq/105-arm-smm]
root           444     2       0      0 0                   0 S [rot_commitq_0_0]
root           445     2       0      0 0                   0 S [rot_commitq_0_1]
root           446     2       0      0 0                   0 S [rot_doneq_0_0]
root           447     2       0      0 0                   0 S [rot_doneq_0_1]
root           448     2       0      0 0                   0 S [rot_fenceq_0_0]
root           449     2       0      0 0                   0 S [rot_fenceq_0_1]
root           450     2       0      0 0                   0 S [rot_fenceq_0_2]
root           451     2       0      0 0                   0 S [rot_fenceq_0_3]
root           452     2       0      0 0                   0 S [rot_fenceq_0_4]
root           453     2       0      0 0                   0 S [rot_fenceq_0_5]
root           454     2       0      0 0                   0 S [rot_fenceq_0_6]
root           455     2       0      0 0                   0 S [rot_fenceq_0_7]
root           456     2       0      0 0                   0 S [rot_fenceq_0_8]
root           457     2       0      0 0                   0 S [rot_fenceq_0_9]
root           458     2       0      0 0                   0 S [rot_fenceq_0_10]
root           459     2       0      0 0                   0 S [rot_fenceq_0_11]
root           460     2       0      0 0                   0 S [rot_fenceq_0_12]
root           461     2       0      0 0                   0 S [rot_fenceq_0_13]
root           462     2       0      0 0                   0 S [rot_fenceq_0_14]
root           463     2       0      0 0                   0 S [rot_fenceq_0_15]
root           466     2       0      0 0                   0 S [jbd2/sda6-8]
root           467     2       0      0 0                   0 I [ext4-rsv-conver]
root           468     2       0      0 0                   0 I [kdmflush]
root           469     2       0      0 0                   0 I [kdmflush]
root           470     2       0      0 0                   0 I [kdmflush]
root           471     2       0      0 0                   0 I [kdmflush]
root           472     2       0      0 0                   0 I [kdmflush]
root           473     2       0      0 0                   0 I [kverityd]
root           474     2       0      0 0                   0 I [ext4-rsv-conver]
root           475     2       0      0 0                   0 I [kdmflush]
root           476     2       0      0 0                   0 I [kverityd]
root           477     2       0      0 0                   0 I [ext4-rsv-conver]
root           478     2       0      0 0                   0 I [kdmflush]
root           479     2       0      0 0                   0 I [kverityd]
root           480     2       0      0 0                   0 I [ext4-rsv-conver]
root           481     2       0      0 0                   0 I [kdmflush]
root           482     2       0      0 0                   0 I [kverityd]
root           483     2       0      0 0                   0 I [ext4-rsv-conver]
root           485     1 2368904   2636 0                   0 S init
root           488     1 2238600   3360 0                   0 S ueventd
root           502     2       0      0 0                   0 S [loop0]
root           503     2       0      0 0                   0 S [loop1]
root           504     2       0      0 0                   0 S [loop2]
root           505     2       0      0 0                   0 S [loop3]
root           506     2       0      0 0                   0 I [ext4-rsv-conver]
root           507     2       0      0 0                   0 I [ext4-rsv-conver]
root           508     2       0      0 0                   0 I [ext4-rsv-conver]
root           509     2       0      0 0                   0 I [ext4-rsv-conver]
root           515     2       0      0 0                   0 I [apr_driver]
logd           528     1 2276416   8024 0                   0 S logd
lmkd           529     1 2305436   7604 0                   0 S lmkd
system         530     1 2243976   3904 0                   0 S servicemanager
system         531     1 2218716   4572 0                   0 S hwservicemanager
system         532     1 2169884   3016 0                   0 S vndservicemanager
system         541     1 2355332    244 0                   0 S qseecomd
system         542     1 2220892   3200 0                   0 S android.hardware.keymaster@4.0-service-qti
system         543     1 2240012   2448 0                   0 S vendor.qti.hardware.qseecom@1.0-service
root           546     1 2230188    208 0                   0 S vold
root           563     2       0      0 0                   0 S [jbd2/sde53-8]
root           566     2       0      0 0                   0 I [ext4-rsv-conver]
root           569     2       0      0 0                   0 S [psimon]
root           587     2       0      0 0                   0 S [jbd2/sda7-8]
root           588     2       0      0 0                   0 I [ext4-rsv-conver]
root           589     2       0      0 0                   0 S [jbd2/sde44-8]
root           590     2       0      0 0                   0 I [ext4-rsv-conver]
root           591     2       0      0 0                   0 S [jbd2/sde55-8]
root           592     2       0      0 0                   0 I [ext4-rsv-conver]
root           594     1 2271260   2104 0                   0 S mqsasd
system         602     1 2238724   3952 0                   0 S android.system.suspend@1.0-service
keystore       603     1 2564180  13116 0                   0 S keystore2
system         604     1 2171784   2512 0                   0 S android.hardware.atrace@1.0-service
system         605     1 2264492   2900 0                   0 S android.hardware.gatekeeper@1.0-service-qti
system         606     1 2199900   2404 0                   0 S sscrpcd
root           619     2       0      0 0                   0 S [f2fs_ckpt-8:11]
root           620     2       0      0 0                   0 S [f2fs_flush-8:11]
root           621     2       0      0 0                   0 S [f2fs_discard-8:]
root           622     2       0      0 0                   0 S [f2fs_gc-8:11]
root           628     2       0      0 0                   0 I [kworker/u16:0-msm_vidc_workerq_venus]
tombstoned     631     1 2172932   2380 0                   0 S tombstoned
root           640     2       0      0 0                   0 S [loop4]
root           641     2       0      0 0                   0 S [loop5]
root           642     2       0      0 0                   0 S [loop6]
root           643     2       0      0 0                   0 S [loop7]
root           644     2       0      0 0                   0 I [kdmflush]
root           645     2       0      0 0                   0 I [kverityd]
root           646     2       0      0 0                   0 I [kdmflush]
root           647     2       0      0 0                   0 I [kverityd]
root           648     2       0      0 0                   0 I [ext4-rsv-conver]
root           649     2       0      0 0                   0 I [ext4-rsv-conver]
root           650     2       0      0 0                   0 S [loop8]
root           651     2       0      0 0                   0 S [loop9]
root           652     2       0      0 0                   0 I [kdmflush]
root           653     2       0      0 0                   0 I [kverityd]
root           654     2       0      0 0                   0 I [kdmflush]
root           655     2       0      0 0                   0 I [kverityd]
root           656     2       0      0 0                   0 I [ext4-rsv-conver]
root           657     2       0      0 0                   0 S [loop10]
root           658     2       0      0 0                   0 I [kdmflush]
root           659     2       0      0 0                   0 I [kverityd]
root           660     2       0      0 0                   0 I [ext4-rsv-conver]
root           661     2       0      0 0                   0 S [loop11]
root           662     2       0      0 0                   0 I [kdmflush]
root           663     2       0      0 0                   0 I [kverityd]
root           664     2       0      0 0                   0 I [ext4-rsv-conver]
root           665     2       0      0 0                   0 I [ext4-rsv-conver]
root           666     2       0      0 0                   0 S [loop12]
root           667     2       0      0 0                   0 S [loop13]
root           668     2       0      0 0                   0 I [kdmflush]
root           669     2       0      0 0                   0 I [kverityd]
root           670     2       0      0 0                   0 I [ext4-rsv-conver]
root           671     2       0      0 0                   0 S [loop14]
root           672     2       0      0 0                   0 I [kdmflush]
root           673     2       0      0 0                   0 I [kverityd]
root           674     2       0      0 0                   0 I [ext4-rsv-conver]
root           675     2       0      0 0                   0 S [loop15]
root           676     2       0      0 0                   0 I [ext4-rsv-conver]
root           677     2       0      0 0                   0 S [loop16]
root           678     2       0      0 0                   0 I [ext4-rsv-conver]
root           679     2       0      0 0                   0 S [loop17]
root           680     2       0      0 0                   0 I [ext4-rsv-conver]
root           681     2       0      0 0                   0 I [kdmflush]
root           682     2       0      0 0                   0 I [kverityd]
root           683     2       0      0 0                   0 S [loop18]
root           684     2       0      0 0                   0 I [ext4-rsv-conver]
root           685     2       0      0 0                   0 S [loop19]
root           686     2       0      0 0                   0 I [ext4-rsv-conver]
root           687     2       0      0 0                   0 S [loop20]
root           688     2       0      0 0                   0 I [kdmflush]
root           689     2       0      0 0                   0 I [kverityd]
root           690     2       0      0 0                   0 I [kdmflush]
root           691     2       0      0 0                   0 I [kverityd]
root           692     2       0      0 0                   0 I [ext4-rsv-conver]
root           693     2       0      0 0                   0 I [ext4-rsv-conver]
root           694     2       0      0 0                   0 S [loop21]
root           695     2       0      0 0                   0 S [loop22]
root           696     2       0      0 0                   0 I [kdmflush]
root           697     2       0      0 0                   0 I [kverityd]
root           698     2       0      0 0                   0 I [kdmflush]
root           699     2       0      0 0                   0 I [kverityd]
root           700     2       0      0 0                   0 I [ext4-rsv-conver]
root           701     2       0      0 0                   0 S [loop23]
root           702     2       0      0 0                   0 I [kdmflush]
root           703     2       0      0 0                   0 I [kverityd]
root           704     2       0      0 0                   0 I [ext4-rsv-conver]
root           705     2       0      0 0                   0 S [loop24]
root           706     2       0      0 0                   0 I [kdmflush]
root           707     2       0      0 0                   0 I [kverityd]
root           708     2       0      0 0                   0 I [ext4-rsv-conver]
root           709     2       0      0 0                   0 I [ext4-rsv-conver]
root           710     2       0      0 0                   0 S [loop25]
root           711     2       0      0 0                   0 S [loop26]
root           712     2       0      0 0                   0 I [kdmflush]
root           713     2       0      0 0                   0 I [kverityd]
root           714     2       0      0 0                   0 I [kdmflush]
root           715     2       0      0 0                   0 I [kverityd]
root           716     2       0      0 0                   0 I [ext4-rsv-conver]
root           717     2       0      0 0                   0 S [loop27]
root           718     2       0      0 0                   0 I [kdmflush]
root           719     2       0      0 0                   0 I [kverityd]
root           720     2       0      0 0                   0 I [ext4-rsv-conver]
root           721     2       0      0 0                   0 S [loop28]
root           722     2       0      0 0                   0 I [ext4-rsv-conver]
root           723     2       0      0 0                   0 S [loop29]
root           724     2       0      0 0                   0 I [kdmflush]
root           725     2       0      0 0                   0 I [kverityd]
root           726     2       0      0 0                   0 I [ext4-rsv-conver]
root           727     2       0      0 0                   0 I [ext4-rsv-conver]
root           728     2       0      0 0                   0 I [ext4-rsv-conver]
root           729     2       0      0 0                   0 I [ext4-rsv-conver]
system         754     1 2303632   1248 0                   0 S time_daemon
radio          755     1 2356424    252 0                   0 S ipacm
statsd         763     1 2396608   4236 0                   0 S statsd
root           764     1 2625780      0 0                   0 S netd
root           765     1 6280016  12480 0                   0 S zygote64
root           766     1 1772812    288 0                   0 S zygote
root           868     2       0      0 0                   0 S [glink_cdsp]
root           870     2       0      0 0                   0 S [qrtr_rx]
root           878     2       0      0 0                   0 S [glink_adsp]
root           879     2       0      0 0                   0 S [qrtr_rx]
system         897     1 3301160    244 0                   0 S ssgtzd
root           899     1 3783384   3072 0                   0 S displayfeature
system         900     1 2277988    816 0                   0 S displayfeatureqservice
system         901     1 2208048   2824 0                   0 S android.hidl.allocator@1.0-service
system         904     1 2273892   1756 0                   0 S qccsyshal@1.1-service
bluetooth      906     1 2404304   1796 0                   0 S android.hardware.bluetooth@1.0-service-qti
cameraserver   907     1 4265176   3404 0                   0 S android.hardware.camera.provider@2.4-service_64
root           908     2       0      0 0                   0 I [ipa_interrupt_w]
root           909     2       0      0 0                   0 I [ipawq36]
media          910     1   14956    216 0                   0 S android.hardware.cas@1.2-service
root           911     2       0      0 0                   0 I [iparepwq36]
root           912     2       0      0 0                   0 I [ipataskletwq36]
root           913     2       0      0 0                   0 I [ipawq33]
root           914     2       0      0 0                   0 I [iparepwq33]
root           915     2       0      0 0                   0 I [ipataskletwq33]
system         916     1 2199788    968 0                   0 S android.hardware.configstore@1.1-service
root           917     2       0      0 0                   0 I [ipawq32]
root           918     2       0      0 0                   0 I [iparepwq32]
